employee_id,first_name,last_name,gender,aadhaar_id,pan_id,state,city,region,hiredate,department,job_title,education_level,salary,performance_rating,overtime,company_name,birthdate,termdate
00-25028385,Udarsh,Batta,Female,721989744693,COCZW6602D,Tamil Nadu,Coimbatore,South,2015-04-12,IT,IT Manager,Master,78611,Good,Yes,Zomato,1974-03-23,
00-92485434,Osha,Walia,Female,545196492306,SLWYA4259J,Gujarat,Vadodara,West,2015-06-13,Sales,Sales Specialist,Bachelor,59516,Satisfactory,No,Wipro,1988-08-24,
00-52962929,Abdul,Ramanathan,Male,819306473908,MFNOF7936X,Gujarat,Ahmedabad,West,2017-03-12,Marketing,SEO Specialist,Bachelor,120942,Good,No,Paytm,1985-07-27,
00-58494795,Finn,Bakshi,Female,433169543232,HOJDQ5764P,Maharashtra,Nagpur,West,2024-12-27,Customer Service,Support Executive,High School,67307,Good,Yes,Tech Mahindra,1994-04-06,
00-31189588,Upkaar,Sampath,Male,497188842716,SLKYJ2595A,Gujarat,Surat,West,2022-12-15,Marketing,SEO Specialist,High School,100763,Satisfactory,No,Paytm,1988-10-14,
00-37270015,Zaid,Hegde,Male,796454406689,PHIEE5065C,Tamil Nadu,Madurai,South,2024-03-01,Marketing,Content Creator,Bachelor,134074,Excellent,No,TCS,1979-06-23,
00-96925314,Deepa,Bhatnagar,Male,313983020056,QIXEF4170N,Tamil Nadu,Madurai,South,2022-08-16,Sales,Sales Specialist,Bachelor,142303,Excellent,No,TCS,1982-10-05,
00-88057592,Gunbir,Bala,Male,740695805184,BQXGA8555J,Delhi,Dwarka,North,2016-06-24,IT,IT Support Specialist,High School,89307,Good,Yes,TCS,2001-03-27,
00-62052210,Arjun,Natt,Male,955633660235,DXUMO1815R,Uttar Pradesh,Kanpur,North,2017-11-02,Customer Service,Support Specialist,High School,78813,Good,No,BYJU'S,1977-10-14,
00-19314323,Yug,Chokshi,Male,202719058147,ZQKBI1925O,Maharashtra,Mumbai,West,2017-06-22,Sales,Business Development Executive,PhD,101335,Good,Yes,BYJU'S,1961-10-23,
00-70442481,Harini,Bhagat,Female,954346458295,GVZWF2020O,Tamil Nadu,Madurai,South,2019-10-27,Marketing,Marketing Manager,Master,143717,Satisfactory,Yes,TCS,1965-07-05,
00-61156320,Zinal,Khalsa,Female,442530128194,AACPD4714V,Telangana,Hyderabad,South,2022-12-10,Operations,Operations Analyst,Master,84261,Good,Yes,Reliance,1976-09-05,
00-23115816,Reva,Chandran,Female,763707043737,SCGYW3271V,Telangana,Nizamabad,South,2018-08-16,Marketing,Digital Marketing Associate,Bachelor,104057,Good,No,Flipkart,1991-10-02,
00-50335593,Jeet,Chada,Female,700974909126,CFOJH5869B,Telangana,Nizamabad,South,2019-12-21,IT,Software Engineer,Bachelor,109149,Good,No,Infosys,1997-12-17,
00-51718331,Bahadurjit,Purohit,Female,660846954495,XTXVY3480H,Maharashtra,Pune,West,2024-04-24,Sales,Sales Representative,Bachelor,108827,Good,Yes,Reliance,1978-08-10,
00-12318784,Dhruv,Datta,Female,622904015076,ESHAD1115H,Karnataka,Mysuru,South,2015-01-23,Customer Service,Support Specialist,Bachelor,64739,Needs Improvement,No,Reliance,2000-03-23,
00-33361711,Riya,Bhakta,Male,341985778734,CSYDB7246M,Karnataka,Bengaluru,South,2017-04-20,Customer Service,Help Desk Technician,Bachelor,140252,Good,No,Zomato,1999-06-04,
00-19220012,Rachana,Bhatti,Male,597895352585,WVITO1292B,West Bengal,Howrah,East,2020-02-07,Finance,Financial Analyst,Bachelor,138795,Excellent,No,Reliance,1980-03-09,
00-42199924,Daksh,Ben,Female,530884860641,YHTJV6565H,Karnataka,Mysuru,South,2020-04-17,Operations,Logistics Coordinator,Bachelor,70963,Needs Improvement,No,Ola Cabs,1976-06-29,
00-76690765,Lakshmi,Ratti,Female,115508806395,NIJQX6193H,Maharashtra,Pune,West,2018-02-04,Operations,Operations Analyst,Master,132001,Satisfactory,Yes,Tech Mahindra,1989-05-21,
00-16162560,Nirja,Kaul,Female,868098568350,JVGIA4366D,Uttar Pradesh,Noida,North,2023-11-11,Marketing,SEO Specialist,High School,89407,Good,No,Reliance,1999-08-02,
00-33811587,Advaith,Setty,Male,133693683402,WDGHO0696M,Maharashtra,Pune,West,2023-05-20,Sales,Business Development Executive,PhD,98651,Good,No,Infosys,1995-12-08,
00-62964841,Priya,Chaudhuri,Male,409666349166,WJILE7036G,Uttar Pradesh,Lucknow,North,2018-05-04,Operations,Inventory Specialist,High School,101448,Good,No,L&T,1986-12-18,
00-34987413,Atharv,Setty,Female,293121081103,OMYZX0044R,Telangana,Hyderabad,South,2023-07-08,Customer Service,Support Specialist,High School,79631,Good,No,BYJU'S,1987-01-02,
00-79326144,Reyansh,Chokshi,Female,970666884331,LAOFN6476B,West Bengal,Howrah,East,2016-02-07,Operations,Operations Analyst,Bachelor,109950,Satisfactory,No,TCS,1982-01-15,
00-46163966,Ekansh,Hari,Male,493469898473,NHPVW1350K,Karnataka,Mysuru,South,2016-11-26,IT,Software Engineer,Master,98293,Excellent,No,Ola Cabs,1978-04-25,
00-41161768,Jonathan,Upadhyay,Female,949620032302,AXPJN9384Q,Maharashtra,Mumbai,West,2022-04-04,Operations,Logistics Coordinator,Bachelor,113142,Good,No,ICICI Bank,1970-11-06,
00-53390531,Oviya,Srivastava,Male,605181761426,UDHKM7866C,West Bengal,Asansol,East,2022-09-21,Operations,Inventory Specialist,High School,106420,Good,Yes,Infosys,1970-08-25,
00-77279635,Sai,Grewal,Female,749135974895,YGJMT0450L,Gujarat,Ahmedabad,West,2015-03-30,Customer Service,Support Specialist,High School,78669,Satisfactory,No,Ola Cabs,2001-05-03,
00-40990255,Chaitanya,Bhasin,Male,756337343488,PQAVT9119C,West Bengal,Asansol,East,2019-02-16,Customer Service,Support Executive,Bachelor,123761,Excellent,No,Ola Cabs,1967-09-08,
00-27789976,Rajata,Varghese,Male,166259578744,CDNNE4794Y,Maharashtra,Pune,West,2019-12-16,Customer Service,Support Executive,Bachelor,115383,Good,No,HCL Technologies,1999-12-14,
00-29939106,Ishita,Mukhopadhyay,Male,147891367161,QNHPW6950E,West Bengal,Howrah,East,2016-08-01,Customer Service,Support Specialist,High School,93148,Satisfactory,No,L&T,1977-06-13,
00-41611096,Madhav,Din,Male,894145509733,FBXMF9121S,West Bengal,Kolkata,East,2022-06-20,IT,System Administrator,Bachelor,80430,Good,Yes,Flipkart,1982-12-07,
00-58356207,Hemal,Manne,Female,149734446346,GGLID0093F,Telangana,Warangal,South,2022-05-15,Operations,Logistics Coordinator,Bachelor,132762,Satisfactory,Yes,Zomato,1969-06-04,
00-19934616,Abhiram,Vasa,Female,259588123688,KARZG2306K,West Bengal,Asansol,East,2024-08-02,Sales,Sales Specialist,Bachelor,125936,Good,No,Zomato,1974-01-09,
00-32152203,Maanav,Bhandari,Male,557031768101,ZQVHB4000F,Gujarat,Vadodara,West,2017-03-28,Operations,Operations Analyst,Master,88220,Satisfactory,No,HDFC Bank,2005-02-14,
00-68913288,Chatura,Sami,Male,645173301654,VLJNY3549Z,Delhi,New Delhi,North,2018-05-06,Operations,Logistics Coordinator,Bachelor,101703,Good,No,ICICI Bank,1972-02-04,
00-55065320,Sai,Jaggi,Female,828642136017,WHMVW1669W,Maharashtra,Nagpur,West,2021-10-13,Sales,Sales Representative,Bachelor,65782,Good,No,Ola Cabs,1978-01-17,
00-48121230,Harita,Gulati,Male,751644180540,AIFTU6670O,Tamil Nadu,Chennai,South,2018-09-01,IT,Software Engineer,Master,66849,Good,No,Ola Cabs,1998-12-19,
00-92659926,Unni,Narula,Male,197989659131,CWAWY4739W,Maharashtra,Mumbai,West,2019-11-07,Operations,Operations Analyst,Master,69292,Excellent,No,BYJU'S,1968-12-22,
00-26158157,Gautami,Mistry,Female,265670986678,NDLEF5936L,Tamil Nadu,Madurai,South,2019-06-02,Sales,Sales Specialist,Bachelor,119612,Good,No,Tech Mahindra,1976-10-19,
00-92136146,Nicholas,Cheema,Male,254150689851,COCJU8951Q,Tamil Nadu,Madurai,South,2017-06-15,Marketing,SEO Specialist,Bachelor,67829,Good,No,Infosys,1986-11-01,
00-85094282,Brijesh,Tandon,Male,596675716954,AEZZT2131U,Maharashtra,Nagpur,West,2023-03-21,IT,System Administrator,Master,68817,Good,No,Ola Cabs,1986-10-06,
00-61355330,Aarush,Kapoor,Male,813957001684,JQEHQ0278R,Karnataka,Mangaluru,South,2020-09-10,Customer Service,Support Executive,High School,107655,Satisfactory,No,BYJU'S,1985-12-15,
00-35380566,Unnati,Kala,Male,576040962629,YDUOZ3418X,Maharashtra,Nagpur,West,2015-03-29,Customer Service,Support Specialist,High School,72194,Satisfactory,No,BYJU'S,1990-10-19,
00-83787957,Garima,Prashad,Male,372720667549,QJPFA4642Z,West Bengal,Asansol,East,2023-03-16,Customer Service,Support Executive,High School,86732,Satisfactory,Yes,Paytm,1981-07-29,
00-18154793,Qarin,Ahuja,Male,406829481704,YRMPD7799N,Uttar Pradesh,Kanpur,North,2024-05-12,Sales,Sales Representative,Bachelor,137399,Good,No,Paytm,1997-10-13,
00-38483780,Ethan,Parmar,Male,104720288823,POWMT9400V,Maharashtra,Pune,West,2019-01-11,HR,HR Coordinator,Master,122334,Satisfactory,No,Wipro,1998-08-15,
00-50287650,Ishwar,Dhar,Male,531029932103,ZMWVA1786I,Uttar Pradesh,Lucknow,North,2022-04-16,Operations,Logistics Coordinator,Bachelor,104249,Good,No,Wipro,1987-02-11,
00-76694166,Robert,Parsa,Male,418180343071,HOOFB3937Z,Tamil Nadu,Chennai,South,2015-01-16,HR,HR Coordinator,Bachelor,138890,Satisfactory,Yes,Flipkart,1978-07-02,
00-27719346,Ayushman,Issac,Male,968581974884,KLOEE7391K,Karnataka,Mangaluru,South,2024-03-13,HR,Recruiter,High School,105313,Good,No,Infosys,1994-03-24,
00-50637004,Owen,Kanda,Male,274265884066,UXHAB6816W,Maharashtra,Mumbai,West,2019-11-19,Operations,Inventory Specialist,Bachelor,131688,Needs Improvement,No,Paytm,1980-02-01,
00-25393958,Owen,Nori,Male,260762109692,KEJHE0017C,Tamil Nadu,Madurai,South,2023-11-05,IT,Software Engineer,Master,69260,Good,No,Ola Cabs,1971-03-13,
00-14667299,Yatan,Gokhale,Male,543295405686,HYVTS4777Z,West Bengal,Howrah,East,2024-03-12,Marketing,SEO Specialist,High School,72661,Excellent,No,Wipro,2001-09-19,
00-76045566,Patrick,Lala,Female,989706044620,FHHJB6661W,Telangana,Hyderabad,South,2022-11-28,Customer Service,Support Specialist,High School,63101,Good,No,Wipro,1972-07-02,
00-94147728,Ansh,Devan,Male,214078136649,DPMEV8248H,Maharashtra,Mumbai,West,2016-05-18,Sales,Business Development Executive,Master,72342,Satisfactory,No,Zomato,1999-06-03,
00-45567543,Indrajit,Nigam,Male,164922257164,BAWXS3112I,Maharashtra,Pune,West,2017-12-07,Sales,Sales Representative,Bachelor,140617,Excellent,No,Ola Cabs,1979-03-13,
00-58820841,Dalaja,Shan,Male,739718012063,GYMQP4248O,Tamil Nadu,Coimbatore,South,2019-03-29,Operations,Inventory Specialist,Bachelor,122364,Good,No,ICICI Bank,2003-06-20,
00-66180554,Kashish,Garg,Male,866749134816,XTUYX2311W,Karnataka,Mysuru,South,2017-12-09,Operations,Inventory Specialist,High School,118311,Good,Yes,Reliance,1972-12-09,
00-57398049,Radha,Bhattacharyya,Male,542146100498,EYBBV1654C,Maharashtra,Mumbai,West,2017-02-13,Marketing,SEO Specialist,High School,73378,Good,No,Ola Cabs,1994-03-14,
00-49302635,Kalpit,Gupta,Female,691837653979,TALOT0540S,Karnataka,Bengaluru,South,2019-03-11,Operations,Inventory Specialist,Bachelor,61305,Good,No,ICICI Bank,1986-11-02,
00-17907470,Kritika,Prasad,Male,645136402942,ZDVRO5017E,West Bengal,Howrah,East,2022-04-26,IT,Software Engineer,Bachelor,92930,Good,No,Ola Cabs,1989-06-30,
00-22990684,Pushti,Konda,Female,692419716655,XFVDC6725V,Uttar Pradesh,Noida,North,2018-12-02,Operations,Inventory Specialist,Bachelor,102586,Good,Yes,HDFC Bank,1988-06-29,
00-30287279,Ranbir,Wason,Female,936144917921,RIIWO8092N,Tamil Nadu,Coimbatore,South,2022-04-18,Operations,Inventory Specialist,Bachelor,78878,Satisfactory,Yes,Flipkart,2003-02-01,
00-76927452,Manthan,Narang,Female,217370215384,JWJQP9211D,Gujarat,Surat,West,2024-03-31,Customer Service,Help Desk Technician,Bachelor,105314,Good,No,HDFC Bank,1992-10-03,
00-19999487,Ati,Date,Female,534666291362,CFHWA3094D,Karnataka,Mysuru,South,2024-11-06,Sales,Sales Representative,Bachelor,83875,Good,No,Zomato,1974-05-26,
00-27598709,Vrinda,Kadakia,Male,944753936007,HCFRJ2699I,Tamil Nadu,Madurai,South,2015-09-22,Sales,Sales Representative,Bachelor,99440,Good,Yes,TCS,2001-01-08,
00-69472032,Upma,Bhattacharyya,Female,107565825548,TNOZX8019K,Maharashtra,Pune,West,2018-03-02,IT,Software Engineer,Bachelor,129414,Good,Yes,Ola Cabs,1980-07-13,
00-79951740,Lipika,Upadhyay,Male,607309072948,IZGLL0977X,Telangana,Nizamabad,South,2019-05-17,Operations,Operations Analyst,Master,53516,Good,Yes,Wipro,1983-08-29,
00-79667871,Zilmil,Shetty,Male,997547011214,FSPUE6514F,Uttar Pradesh,Lucknow,North,2019-03-07,Customer Service,Support Executive,High School,83785,Good,No,Flipkart,1997-10-13,
00-30011106,Kashvi,Vora,Male,915659604028,RHLXJ5235F,Delhi,New Delhi,North,2024-09-10,Finance,Accounts Payable Specialist,Bachelor,147341,Good,Yes,BYJU'S,1990-06-25,
00-89039303,Warda,Som,Male,523506884393,PFVYQ0681W,Karnataka,Mangaluru,South,2023-04-08,Operations,Logistics Coordinator,Bachelor,108995,Good,No,Wipro,1973-10-16,
00-40885299,Nandini,Bansal,Female,578745456031,QVONV3155J,Telangana,Warangal,South,2021-03-17,Operations,Inventory Specialist,Bachelor,71049,Excellent,No,Flipkart,2000-10-19,
00-25295656,Samaksh,Seth,Male,745482771959,CQQPC7334F,Maharashtra,Mumbai,West,2023-11-11,IT,Software Engineer,Master,77711,Good,No,BYJU'S,1970-02-09,
00-22947383,Meghana,Kamdar,Male,540147082319,UCQJW1622X,Gujarat,Surat,West,2016-04-21,Marketing,Digital Marketing Associate,Bachelor,145129,Satisfactory,No,Wipro,1980-12-05,
00-69347140,Krishna,Dugar,Male,145591289951,EQRMH9989N,Tamil Nadu,Coimbatore,South,2024-12-07,Operations,Logistics Coordinator,Bachelor,135548,Good,No,Ola Cabs,1990-04-17,
00-40757252,Kavya,Kumar,Male,937047023712,JJNCY0999Q,Tamil Nadu,Madurai,South,2019-07-20,Finance,Financial Analyst,Master,74383,Satisfactory,Yes,TCS,1981-11-08,
00-42244328,Krish,Chad,Female,619624524055,NMGTP7565Q,Delhi,New Delhi,North,2024-04-17,Operations,Logistics Coordinator,Bachelor,117072,Good,No,ICICI Bank,1991-08-16,
00-58060781,Zilmil,Pandey,Female,397702598458,VXVDV3759F,Delhi,New Delhi,North,2017-03-25,Operations,Operations Analyst,Master,84364,Good,No,Paytm,1993-05-23,
00-87554445,Benjamin,Shroff,Male,773353706323,BQLPW3984N,Maharashtra,Nagpur,West,2016-07-05,Marketing,Content Creator,Bachelor,142070,Excellent,No,HDFC Bank,1983-06-27,
00-27793202,Gayathri,Sandhu,Male,266215674863,MVBQF3956B,Telangana,Warangal,South,2020-06-13,Customer Service,Help Desk Technician,Bachelor,124966,Good,No,Wipro,1980-11-30,
00-61805299,Rachana,Rege,Female,275840531886,IIENM7448B,Maharashtra,Pune,West,2021-05-14,Operations,Inventory Specialist,High School,119390,Good,Yes,Infosys,1979-04-23,
00-43004892,Widisha,Nadig,Male,158828703517,CPRSL3896B,Telangana,Hyderabad,South,2023-04-10,Operations,Inventory Specialist,Bachelor,71971,Good,No,L&T,1997-08-22,
00-45883050,Aryan,Gola,Female,171253461155,QEWQU9561D,West Bengal,Asansol,East,2024-06-10,Finance,Accounts Executive,Bachelor,89342,Good,Yes,ICICI Bank,1987-08-21,
00-84150322,Alka,Borra,Male,183953116951,JDXZF3785N,West Bengal,Asansol,East,2016-05-11,Marketing,Content Creator,Bachelor,97729,Good,No,Infosys,1969-06-05,
00-74456480,Fitan,Menon,Male,866708060605,SBKAC5170W,Delhi,Dwarka,North,2023-11-03,Marketing,SEO Specialist,High School,84414,Needs Improvement,Yes,Zomato,2000-05-16,
00-23053441,Yochana,Brar,Female,179043893531,LTWLJ6127C,Tamil Nadu,Coimbatore,South,2022-10-14,Marketing,Content Creator,High School,92768,Satisfactory,No,HDFC Bank,1999-07-26,
00-44965025,Vedant,Chaudhari,Female,368926583527,GFZQQ7547N,Maharashtra,Nagpur,West,2016-02-13,IT,IT Support Specialist,Bachelor,69744,Good,Yes,BYJU'S,1981-06-12,
00-46020903,Jagvi,Barad,Female,947093195799,LOEQP2286T,West Bengal,Kolkata,East,2018-07-18,Operations,Logistics Coordinator,Bachelor,113034,Good,No,Reliance,1985-12-20,
00-92784261,Gauri,Hegde,Male,945784490230,MWCZI3366V,Karnataka,Mysuru,South,2017-09-03,Sales,Business Development Executive,PhD,119217,Good,No,Wipro,1976-02-29,
00-84646408,Zashil,Mittal,Male,283769108189,OSTMB1206I,Tamil Nadu,Madurai,South,2019-09-29,Operations,Logistics Coordinator,Bachelor,73876,Excellent,No,Reliance,1988-11-03,
00-43959577,Anvi,Halder,Female,356721195110,OJRUK8590K,Karnataka,Mangaluru,South,2017-09-14,IT,Software Engineer,Master,92632,Excellent,No,ICICI Bank,1973-10-04,
00-21879356,Lakshit,Lal,Male,300088887641,ILLEN3979V,Maharashtra,Nagpur,West,2018-01-04,Operations,Logistics Coordinator,Bachelor,124620,Needs Improvement,No,HDFC Bank,1989-07-15,
00-20493527,Chandani,Manda,Male,454881073276,WYWPZ7294C,Delhi,New Delhi,North,2023-10-27,Operations,Inventory Specialist,High School,101921,Satisfactory,No,TCS,1968-10-27,
00-11255360,Netra,Ravi,Male,475933585151,QOBAG8842O,Maharashtra,Pune,West,2023-10-27,IT,Software Engineer,Bachelor,113066,Good,No,Ola Cabs,1985-09-26,
00-93590525,Advik,Sodhi,Female,911882107605,RTXXN6690E,West Bengal,Howrah,East,2023-08-27,Operations,Logistics Coordinator,Bachelor,123040,Good,Yes,ICICI Bank,2002-11-19,
00-39972320,Manthan,Rao,Female,796732549660,XYUEQ2741R,Karnataka,Mysuru,South,2022-03-24,Customer Service,Support Specialist,Bachelor,116044,Good,Yes,Infosys,2004-08-20,
00-58421852,Shaurya,Som,Female,266296682734,EOBVE5723A,Maharashtra,Mumbai,West,2019-03-27,Operations,Inventory Specialist,High School,77637,Satisfactory,No,HCL Technologies,1968-08-20,
00-97824865,Upadhriti,Shenoy,Male,989589932191,RVFTX2069J,Tamil Nadu,Coimbatore,South,2021-05-05,IT,IT Support Specialist,High School,115019,Good,No,Zomato,1971-02-21,
00-81402731,Frederick,Munshi,Female,550446240441,KFLRS3784B,Maharashtra,Pune,West,2023-11-04,IT,Software Engineer,Bachelor,114178,Needs Improvement,Yes,Infosys,1989-10-21,
00-39629111,Pushti,Sahni,Male,574212066058,AVTKY7760P,Karnataka,Mysuru,South,2017-03-18,Customer Service,Support Executive,Bachelor,61427,Excellent,No,Infosys,2001-10-02,
00-77216381,Shivani,Balan,Male,172420753087,WDJPU9926Q,Telangana,Warangal,South,2023-05-17,IT,Software Engineer,Master,120828,Satisfactory,No,Zomato,2002-09-19,
00-68561243,Kabir,Mody,Female,600858549146,JLMVE1479K,Maharashtra,Mumbai,West,2024-12-10,IT,Software Engineer,Bachelor,65953,Satisfactory,No,Wipro,1988-12-11,
00-64462779,Aditya,Tata,Female,967096837201,UGQIG0265W,Gujarat,Vadodara,West,2016-10-22,Operations,Inventory Specialist,Bachelor,70830,Good,No,BYJU'S,1972-03-07,
00-64766670,Isha,Nori,Female,400436256915,GTSWG3705W,Maharashtra,Nagpur,West,2017-03-24,Operations,Logistics Coordinator,Bachelor,69255,Needs Improvement,No,L&T,1972-04-24,
00-32184642,Pavani,Raval,Male,566101061958,WUCPS5539M,Maharashtra,Pune,West,2024-10-05,Customer Service,Support Specialist,High School,57271,Good,Yes,Ola Cabs,1989-06-02,
00-25140243,Chandani,Nanda,Female,281878503743,KBIHT6789Q,West Bengal,Howrah,East,2017-08-02,Operations,Inventory Specialist,Bachelor,57750,Excellent,No,BYJU'S,1982-03-22,
00-20675354,Azad,Dewan,Male,621219338730,BKUQV7569L,Karnataka,Mysuru,South,2017-02-25,HR,Recruiter,High School,66824,Good,No,Tech Mahindra,1969-05-31,
00-40491858,Ganga,Raman,Female,664108945207,DUPHA4220H,Maharashtra,Mumbai,West,2019-12-23,Sales,Sales Specialist,Bachelor,113005,Good,No,Infosys,2003-07-28,
00-89620906,Samarth,Raman,Female,652255494228,IWBCG3233Y,Karnataka,Mysuru,South,2020-01-24,Sales,Sales Specialist,Bachelor,91219,Good,No,L&T,1991-12-02,
00-24568736,Libni,Guha,Male,405613111372,YSWKS6571G,Karnataka,Bengaluru,South,2017-06-22,Operations,Logistics Coordinator,Bachelor,87397,Good,Yes,Zomato,1996-02-26,
00-59718520,Falguni,Seth,Female,311118909830,NPFFB6056C,Gujarat,Surat,West,2022-08-21,Operations,Inventory Specialist,High School,77032,Satisfactory,No,HCL Technologies,1990-10-15,
00-96548193,Daksha,Chander,Male,120828968181,GFIZU9492L,Karnataka,Mysuru,South,2021-03-04,Finance,Finance Manager,Master,115019,Good,No,Flipkart,1977-12-17,
00-85303902,Peter,Balay,Male,879680768790,EHGEF3576M,West Bengal,Asansol,East,2015-10-28,Customer Service,Help Desk Technician,High School,129606,Good,No,Reliance,1993-05-19,
00-79024740,Vrinda,Bala,Male,802907542248,PAHKO7881V,Gujarat,Surat,West,2017-03-09,Sales,Business Development Executive,Bachelor,95990,Needs Improvement,No,BYJU'S,1970-12-03,
00-24463901,Ekaraj,Raju,Male,686681403484,XZIKO8179G,Tamil Nadu,Chennai,South,2018-04-14,Customer Service,Help Desk Technician,High School,112008,Needs Improvement,No,HDFC Bank,1970-05-14,
00-44974110,Viraj,Manne,Male,181175966144,RKNGP5693D,Gujarat,Vadodara,West,2018-08-29,IT,Software Engineer,Master,122745,Good,No,Infosys,1969-04-21,
00-74880108,Ekaraj,Sha,Female,240223596065,NWEXP8353G,Karnataka,Bengaluru,South,2015-01-21,Customer Service,Help Desk Technician,Bachelor,67547,Satisfactory,No,L&T,1995-08-11,
00-12493816,Zarna,Apte,Male,984861817457,TLNDQ7566Q,Uttar Pradesh,Kanpur,North,2023-03-04,Operations,Logistics Coordinator,Bachelor,102518,Satisfactory,No,BYJU'S,1977-02-17,
00-98401994,Nirja,Raman,Female,136590774674,FHASL3306V,Maharashtra,Mumbai,West,2019-02-27,Sales,Sales Representative,Bachelor,91126,Good,Yes,Paytm,1971-09-18,
00-36776172,Indrajit,Dayal,Female,417274963188,JTADX8035K,Telangana,Nizamabad,South,2017-07-15,IT,IT Support Specialist,Bachelor,98024,Good,No,Paytm,1982-03-15,
00-30423975,Vanya,Biswas,Male,410785778846,DAVDT0535P,Tamil Nadu,Chennai,South,2018-05-22,Operations,Logistics Coordinator,Bachelor,87655,Good,Yes,Wipro,1978-12-30,
00-63591574,Samuel,De,Male,118814977418,XVRDC3971G,Karnataka,Bengaluru,South,2017-11-13,Sales,Sales Representative,Bachelor,107318,Good,No,Ola Cabs,1997-05-09,
00-24763349,Dayita,Sankaran,Female,388276343946,GLCUU4519P,Telangana,Warangal,South,2020-10-25,IT,System Administrator,Bachelor,128462,Satisfactory,No,HDFC Bank,1997-01-23,
00-72631128,Vaishnavi,Dutt,Male,247274793198,ABGLN6732Z,Telangana,Nizamabad,South,2017-08-08,Customer Service,Support Executive,Bachelor,133352,Satisfactory,No,Ola Cabs,1995-12-29,
